"Name","Graduation Rate by Race/Ethnicity"
"Description","New York City public high school students who graduated as of June after four years of instruction."
"Source Notes","New York City Department of Education, Graduation Results (School Years 2004-05 to 2018-19); retrieved from&nbsp;<a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a><a href=""https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/graduation-results"">https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/graduation-results</a>&nbsp;<a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a><a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a>"
"Notes","All data represent outcomes as of June after four years of instruction. In order to comply with FERPA regulations on public reporting of education outcomes, breakdowns where the number of students in the cohort is 5 or less are suppressed and maps and tables display ""no data"" or ""0""."

Location,Race/Ethnicity,TimeFrame,DataFormat,Data,Fips
East Harlem,Latino,2005,Percent,0.59034,SD4
East Harlem,Latino,2006,Percent,0.66023,SD4
East Harlem,Latino,2007,Percent,0.65207,SD4
East Harlem,Latino,2008,Percent,0.63063,SD4
East Harlem,Latino,2009,Percent,0.68809,SD4
East Harlem,Latino,2010,Percent,0.72937,SD4
East Harlem,Latino,2011,Percent,0.62018,SD4
East Harlem,Latino,2012,Percent,0.67938,SD4
East Harlem,Latino,2013,Percent,0.72474,SD4
East Harlem,Latino,2014,Percent,0.76404,SD4
East Harlem,White,2005,Percent,0.7619,SD4
East Harlem,White,2006,Percent,0.68182,SD4
East Harlem,White,2007,Percent,No Data,SD4
East Harlem,White,2008,Percent,No Data,SD4
East Harlem,White,2009,Percent,0.78261,SD4
East Harlem,White,2010,Percent,0.88462,SD4
East Harlem,White,2011,Percent,No Data,SD4
East Harlem,White,2012,Percent,0.79167,SD4
East Harlem,White,2013,Percent,No Data,SD4
East Harlem,White,2014,Percent,No Data,SD4
Central Harlem,Asian,2005,Percent,No Data,SD5
Central Harlem,Asian,2006,Percent,No Data,SD5
Central Harlem,Asian,2007,Percent,No Data,SD5
Central Harlem,Asian,2008,Percent,0.94595,SD5
Central Harlem,Asian,2009,Percent,0.97222,SD5
Central Harlem,Asian,2010,Percent,0.97059,SD5
Central Harlem,Asian,2011,Percent,0.97222,SD5
Central Harlem,Asian,2012,Percent,0.87805,SD5
Central Harlem,Asian,2013,Percent,0.90909,SD5
Central Harlem,Asian,2014,Percent,0.92157,SD5
Central Harlem,Black,2005,Percent,0.74242,SD5
Central Harlem,Black,2006,Percent,0.66452,SD5
Central Harlem,Black,2007,Percent,0.6129,SD5
Central Harlem,Black,2008,Percent,0.52392,SD5
Central Harlem,Black,2009,Percent,0.60913,SD5
Central Harlem,Black,2010,Percent,0.58366,SD5
Central Harlem,Black,2011,Percent,0.59796,SD5
Central Harlem,Black,2012,Percent,0.53859,SD5
Central Harlem,Black,2013,Percent,0.54562,SD5
Central Harlem,Black,2014,Percent,0.55064,SD5
Central Harlem,Latino,2005,Percent,0.62963,SD5
Central Harlem,Latino,2006,Percent,0.53086,SD5
Central Harlem,Latino,2007,Percent,0.44961,SD5
Central Harlem,Latino,2008,Percent,0.58935,SD5
Central Harlem,Latino,2009,Percent,0.63455,SD5
Central Harlem,Latino,2010,Percent,0.63415,SD5
Central Harlem,Latino,2011,Percent,0.57879,SD5
Central Harlem,Latino,2012,Percent,0.47093,SD5
Central Harlem,Latino,2013,Percent,0.54121,SD5
Central Harlem,Latino,2014,Percent,0.575,SD5
Central Harlem,White,2005,Percent,No Data,SD5
Central Harlem,White,2006,Percent,No Data,SD5
Central Harlem,White,2007,Percent,No Data,SD5
Central Harlem,White,2008,Percent,0.89474,SD5
Central Harlem,White,2009,Percent,0.87879,SD5
Central Harlem,White,2010,Percent,0.84615,SD5
Central Harlem,White,2011,Percent,0.93939,SD5
Central Harlem,White,2012,Percent,0.92857,SD5
Central Harlem,White,2013,Percent,0.86842,SD5
Central Harlem,White,2014,Percent,0.86364,SD5
Washington Heights,Asian,2005,Percent,No Data,SD6
Washington Heights,Asian,2006,Percent,0.225,SD6
Washington Heights,Asian,2007,Percent,0.92593,SD6
Washington Heights,Asian,2008,Percent,No Data,SD6
Washington Heights,Asian,2009,Percent,No Data,SD6
Washington Heights,Asian,2010,Percent,No Data,SD6
Washington Heights,Asian,2011,Percent,No Data,SD6
Washington Heights,Asian,2012,Percent,No Data,SD6
Washington Heights,Asian,2013,Percent,0.72727,SD6
Washington Heights,Asian,2014,Percent,No Data,SD6
Washington Heights,Black,2005,Percent,0.62673,SD6
Washington Heights,Black,2006,Percent,0.48936,SD6
Washington Heights,Black,2007,Percent,0.5847,SD6
Washington Heights,Black,2008,Percent,0.49714,SD6
Washington Heights,Black,2009,Percent,0.71552,SD6
Washington Heights,Black,2010,Percent,0.63768,SD6
Washington Heights,Black,2011,Percent,0.65854,SD6
Washington Heights,Black,2012,Percent,0.56977,SD6
Washington Heights,Black,2013,Percent,0.56109,SD6
Washington Heights,Black,2014,Percent,0.60377,SD6
Washington Heights,Latino,2005,Percent,0.60536,SD6
Washington Heights,Latino,2006,Percent,0.54334,SD6
Washington Heights,Latino,2007,Percent,0.63889,SD6
Washington Heights,Latino,2008,Percent,0.64229,SD6
Washington Heights,Latino,2009,Percent,0.69398,SD6
Washington Heights,Latino,2010,Percent,0.67149,SD6
Washington Heights,Latino,2011,Percent,0.60453,SD6
Washington Heights,Latino,2012,Percent,0.58781,SD6
Washington Heights,Latino,2013,Percent,0.56905,SD6
Washington Heights,Latino,2014,Percent,0.59139,SD6
Washington Heights,White,2005,Percent,No Data,SD6
Washington Heights,White,2006,Percent,0.08696,SD6
Washington Heights,White,2007,Percent,No Data,SD6
Washington Heights,White,2008,Percent,No Data,SD6
Washington Heights,White,2009,Percent,No Data,SD6
Washington Heights,White,2010,Percent,No Data,SD6
Washington Heights,White,2011,Percent,No Data,SD6
Washington Heights,White,2012,Percent,No Data,SD6
Washington Heights,White,2013,Percent,No Data,SD6
Washington Heights,White,2014,Percent,No Data,SD6
Mott Haven,Asian,2005,Percent,No Data,SD7
Mott Haven,Asian,2006,Percent,No Data,SD7
Mott Haven,Asian,2007,Percent,No Data,SD7
Mott Haven,Asian,2008,Percent,0.86957,SD7
Mott Haven,Asian,2009,Percent,0.84,SD7
Mott Haven,Asian,2010,Percent,0.5,SD7
Mott Haven,Asian,2011,Percent,0.6129,SD7
Mott Haven,Asian,2012,Percent,0.68966,SD7
Mott Haven,Asian,2013,Percent,0.53571,SD7
Mott Haven,Asian,2014,Percent,0.65625,SD7
Mott Haven,Black,2005,Percent,0.51304,SD7
Mott Haven,Black,2006,Percent,0.5393,SD7
Mott Haven,Black,2007,Percent,0.53409,SD7
Mott Haven,Black,2008,Percent,0.5186,SD7
Mott Haven,Black,2009,Percent,0.51262,SD7
Mott Haven,Black,2010,Percent,0.514,SD7
Mott Haven,Black,2011,Percent,0.48013,SD7
Mott Haven,Black,2012,Percent,0.52632,SD7
Mott Haven,Black,2013,Percent,0.50598,SD7
Mott Haven,Black,2014,Percent,0.52621,SD7
Mott Haven,Latino,2005,Percent,0.52716,SD7
Mott Haven,Latino,2006,Percent,0.58108,SD7
Mott Haven,Latino,2007,Percent,0.54568,SD7
Mott Haven,Latino,2008,Percent,0.55126,SD7
Mott Haven,Latino,2009,Percent,0.50446,SD7
Mott Haven,Latino,2010,Percent,0.52716,SD7
Mott Haven,Latino,2011,Percent,0.51565,SD7
Mott Haven,Latino,2012,Percent,0.46393,SD7
Mott Haven,Latino,2013,Percent,0.42139,SD7
Mott Haven,Latino,2014,Percent,0.46116,SD7
Mott Haven,White,2005,Percent,No Data,SD7
Mott Haven,White,2006,Percent,No Data,SD7
Mott Haven,White,2007,Percent,No Data,SD7
Mott Haven,White,2008,Percent,No Data,SD7
Mott Haven,White,2009,Percent,No Data,SD7
Mott Haven,White,2010,Percent,No Data,SD7
Mott Haven,White,2011,Percent,No Data,SD7
Mott Haven,White,2012,Percent,No Data,SD7
Mott Haven,White,2013,Percent,No Data,SD7
Mott Haven,White,2014,Percent,No Data,SD7
"Hunts Point, Port Morris",Asian,2005,Percent,0.64835,SD8
"Hunts Point, Port Morris",Asian,2006,Percent,0.57609,SD8
"Hunts Point, Port Morris",Asian,2007,Percent,0.64286,SD8
"Hunts Point, Port Morris",Asian,2008,Percent,0.62857,SD8
"Hunts Point, Port Morris",Asian,2009,Percent,0.76596,SD8
"Hunts Point, Port Morris",Asian,2010,Percent,0.60215,SD8
"Hunts Point, Port Morris",Asian,2011,Percent,0.63462,SD8
"Hunts Point, Port Morris",Asian,2012,Percent,0.5566,SD8
"Hunts Point, Port Morris",Asian,2013,Percent,0.6381,SD8
"Hunts Point, Port Morris",Asian,2014,Percent,0.61111,SD8
"Hunts Point, Port Morris",Black,2005,Percent,0.45972,SD8
"Hunts Point, Port Morris",Black,2006,Percent,0.39943,SD8
"Hunts Point, Port Morris",Black,2007,Percent,0.39317,SD8
"Hunts Point, Port Morris",Black,2008,Percent,0.3887,SD8
"Hunts Point, Port Morris",Black,2009,Percent,0.40263,SD8
"Hunts Point, Port Morris",Black,2010,Percent,0.45121,SD8
"Hunts Point, Port Morris",Black,2011,Percent,0.43976,SD8
"Hunts Point, Port Morris",Black,2012,Percent,0.41016,SD8
"Hunts Point, Port Morris",Black,2013,Percent,0.4042,SD8
"Hunts Point, Port Morris",Black,2014,Percent,0.44372,SD8
"Hunts Point, Port Morris",Latino,2005,Percent,0.41703,SD8
"Hunts Point, Port Morris",Latino,2006,Percent,0.38032,SD8
"Hunts Point, Port Morris",Latino,2007,Percent,0.36142,SD8
"Hunts Point, Port Morris",Latino,2008,Percent,0.39093,SD8
"Hunts Point, Port Morris",Latino,2009,Percent,0.40801,SD8
"Hunts Point, Port Morris",Latino,2010,Percent,0.42765,SD8
"Hunts Point, Port Morris",Latino,2011,Percent,0.42484,SD8
"Hunts Point, Port Morris",Latino,2012,Percent,0.38611,SD8
"Hunts Point, Port Morris",Latino,2013,Percent,0.4047,SD8
"Hunts Point, Port Morris",Latino,2014,Percent,0.43243,SD8
"Hunts Point, Port Morris",White,2005,Percent,0.54315,SD8
"Hunts Point, Port Morris",White,2006,Percent,0.46497,SD8
"Hunts Point, Port Morris",White,2007,Percent,0.52695,SD8
"Hunts Point, Port Morris",White,2008,Percent,0.54217,SD8
"Hunts Point, Port Morris",White,2009,Percent,0.48052,SD8
"Hunts Point, Port Morris",White,2010,Percent,0.45255,SD8
"Hunts Point, Port Morris",White,2011,Percent,0.52448,SD8
"Hunts Point, Port Morris",White,2012,Percent,0.43363,SD8
"Hunts Point, Port Morris",White,2013,Percent,0.5,SD8
"Hunts Point, Port Morris",White,2014,Percent,0.52727,SD8
"East Tremont, Morris Heights",Asian,2005,Percent,No Data,SD9
"East Tremont, Morris Heights",Asian,2006,Percent,No Data,SD9
"East Tremont, Morris Heights",Asian,2007,Percent,No Data,SD9
"East Tremont, Morris Heights",Asian,2008,Percent,0.77143,SD9
"East Tremont, Morris Heights",Asian,2009,Percent,0.96552,SD9
"East Tremont, Morris Heights",Asian,2010,Percent,0.91176,SD9
"East Tremont, Morris Heights",Asian,2011,Percent,0.81818,SD9
"East Tremont, Morris Heights",Asian,2012,Percent,0.83333,SD9
"East Tremont, Morris Heights",Asian,2013,Percent,0.825,SD9
"East Tremont, Morris Heights",Asian,2014,Percent,0.72727,SD9
"East Tremont, Morris Heights",Black,2005,Percent,0.41925,SD9
"East Tremont, Morris Heights",Black,2006,Percent,0.46041,SD9
"East Tremont, Morris Heights",Black,2007,Percent,0.53924,SD9
"East Tremont, Morris Heights",Black,2008,Percent,0.65724,SD9
"East Tremont, Morris Heights",Black,2009,Percent,0.67552,SD9
"East Tremont, Morris Heights",Black,2010,Percent,0.64361,SD9
"East Tremont, Morris Heights",Black,2011,Percent,0.56485,SD9
"East Tremont, Morris Heights",Black,2012,Percent,0.55062,SD9
"East Tremont, Morris Heights",Black,2013,Percent,0.5708,SD9
"East Tremont, Morris Heights",Black,2014,Percent,0.56643,SD9
"East Tremont, Morris Heights",Latino,2005,Percent,0.33131,SD9
"East Tremont, Morris Heights",Latino,2006,Percent,0.45816,SD9
"East Tremont, Morris Heights",Latino,2007,Percent,0.45168,SD9
"East Tremont, Morris Heights",Latino,2008,Percent,0.57726,SD9
"East Tremont, Morris Heights",Latino,2009,Percent,0.66667,SD9
"East Tremont, Morris Heights",Latino,2010,Percent,0.60136,SD9
"East Tremont, Morris Heights",Latino,2011,Percent,0.55075,SD9
"East Tremont, Morris Heights",Latino,2012,Percent,0.54948,SD9
"East Tremont, Morris Heights",Latino,2013,Percent,0.54795,SD9
"East Tremont, Morris Heights",Latino,2014,Percent,0.54674,SD9
"East Tremont, Morris Heights",White,2005,Percent,No Data,SD9
"East Tremont, Morris Heights",White,2006,Percent,No Data,SD9
"East Tremont, Morris Heights",White,2007,Percent,No Data,SD9
"East Tremont, Morris Heights",White,2008,Percent,0.59091,SD9
"East Tremont, Morris Heights",White,2009,Percent,No Data,SD9
"East Tremont, Morris Heights",White,2010,Percent,No Data,SD9
"East Tremont, Morris Heights",White,2011,Percent,0.63636,SD9
"East Tremont, Morris Heights",White,2012,Percent,0.69565,SD9
"East Tremont, Morris Heights",White,2013,Percent,No Data,SD9
"East Tremont, Morris Heights",White,2014,Percent,0.45455,SD9
"Riverdale, Kingsbridge, Fordham",Asian,2005,Percent,0.84615,SD10
"Riverdale, Kingsbridge, Fordham",Asian,2006,Percent,0.85491,SD10
"Riverdale, Kingsbridge, Fordham",Asian,2007,Percent,0.93103,SD10
"Riverdale, Kingsbridge, Fordham",Asian,2008,Percent,0.92828,SD10
"Riverdale, Kingsbridge, Fordham",Asian,2009,Percent,0.92673,SD10
"Riverdale, Kingsbridge, Fordham",Asian,2010,Percent,0.92945,SD10
"Riverdale, Kingsbridge, Fordham",Asian,2011,Percent,0.93934,SD10
"Riverdale, Kingsbridge, Fordham",Asian,2012,Percent,0.92208,SD10
"Riverdale, Kingsbridge, Fordham",Asian,2013,Percent,0.90895,SD10
"Riverdale, Kingsbridge, Fordham",Asian,2014,Percent,0.92379,SD10
"Riverdale, Kingsbridge, Fordham",Black,2005,Percent,0.44286,SD10
"Riverdale, Kingsbridge, Fordham",Black,2006,Percent,0.46928,SD10
"Riverdale, Kingsbridge, Fordham",Black,2007,Percent,0.53464,SD10
"Riverdale, Kingsbridge, Fordham",Black,2008,Percent,0.55683,SD10
"Riverdale, Kingsbridge, Fordham",Black,2009,Percent,0.58306,SD10
"Riverdale, Kingsbridge, Fordham",Black,2010,Percent,0.59237,SD10
"Riverdale, Kingsbridge, Fordham",Black,2011,Percent,0.54808,SD10
"Riverdale, Kingsbridge, Fordham",Black,2012,Percent,0.54188,SD10
"Riverdale, Kingsbridge, Fordham",Black,2013,Percent,0.534,SD10
"Riverdale, Kingsbridge, Fordham",Black,2014,Percent,0.56919,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2005,Percent,0.36489,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2006,Percent,0.38494,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2007,Percent,0.44808,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2008,Percent,0.50886,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2009,Percent,0.54345,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2010,Percent,0.52618,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2011,Percent,0.50897,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2012,Percent,0.46102,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2013,Percent,0.49183,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2014,Percent,0.48747,SD10
"Riverdale, Kingsbridge, Fordham",White,2005,Percent,0.81744,SD10
"Riverdale, Kingsbridge, Fordham",White,2006,Percent,0.84615,SD10
"Riverdale, Kingsbridge, Fordham",White,2007,Percent,0.84227,SD10
"Riverdale, Kingsbridge, Fordham",White,2008,Percent,0.86006,SD10
"Riverdale, Kingsbridge, Fordham",White,2009,Percent,0.84545,SD10
"Riverdale, Kingsbridge, Fordham",White,2010,Percent,0.84638,SD10
"Riverdale, Kingsbridge, Fordham",White,2011,Percent,0.87989,SD10
"Riverdale, Kingsbridge, Fordham",White,2012,Percent,0.87778,SD10
"Riverdale, Kingsbridge, Fordham",White,2013,Percent,0.88857,SD10
"Riverdale, Kingsbridge, Fordham",White,2014,Percent,0.91545,SD10
"Eastchester, Baychester, Co-op City",Asian,2005,Percent,0.61446,SD11
"Eastchester, Baychester, Co-op City",Asian,2006,Percent,0.47917,SD11
"Eastchester, Baychester, Co-op City",Asian,2007,Percent,0.59259,SD11
"Eastchester, Baychester, Co-op City",Asian,2008,Percent,0.61842,SD11
"Eastchester, Baychester, Co-op City",Asian,2009,Percent,0.66667,SD11
"Eastchester, Baychester, Co-op City",Asian,2010,Percent,0.75269,SD11
"Eastchester, Baychester, Co-op City",Asian,2011,Percent,0.78313,SD11
"Eastchester, Baychester, Co-op City",Asian,2012,Percent,0.68132,SD11
"Eastchester, Baychester, Co-op City",Asian,2013,Percent,0.62222,SD11
"Eastchester, Baychester, Co-op City",Asian,2014,Percent,0.76623,SD11
"Eastchester, Baychester, Co-op City",Black,2005,Percent,0.45755,SD11
"Eastchester, Baychester, Co-op City",Black,2006,Percent,0.48305,SD11
"Eastchester, Baychester, Co-op City",Black,2007,Percent,0.5722,SD11
"Eastchester, Baychester, Co-op City",Black,2008,Percent,0.6269,SD11
"Eastchester, Baychester, Co-op City",Black,2009,Percent,0.60052,SD11
"Eastchester, Baychester, Co-op City",Black,2010,Percent,0.62203,SD11
"Eastchester, Baychester, Co-op City",Black,2011,Percent,0.57912,SD11
"Eastchester, Baychester, Co-op City",Black,2012,Percent,0.58643,SD11
"Eastchester, Baychester, Co-op City",Black,2013,Percent,0.62981,SD11
"Eastchester, Baychester, Co-op City",Black,2014,Percent,0.66858,SD11
"Eastchester, Baychester, Co-op City",Latino,2005,Percent,0.32583,SD11
"Eastchester, Baychester, Co-op City",Latino,2006,Percent,0.43419,SD11
"Eastchester, Baychester, Co-op City",Latino,2007,Percent,0.45861,SD11
"Eastchester, Baychester, Co-op City",Latino,2008,Percent,0.55321,SD11
"Eastchester, Baychester, Co-op City",Latino,2009,Percent,0.55624,SD11
"Eastchester, Baychester, Co-op City",Latino,2010,Percent,0.55009,SD11
"Eastchester, Baychester, Co-op City",Latino,2011,Percent,0.52981,SD11
"Eastchester, Baychester, Co-op City",Latino,2012,Percent,0.49245,SD11
"Eastchester, Baychester, Co-op City",Latino,2013,Percent,0.53783,SD11
"Eastchester, Baychester, Co-op City",Latino,2014,Percent,0.57657,SD11
"Eastchester, Baychester, Co-op City",White,2005,Percent,0.38525,SD11
"Eastchester, Baychester, Co-op City",White,2006,Percent,0.51376,SD11
"Eastchester, Baychester, Co-op City",White,2007,Percent,0.4902,SD11
"Eastchester, Baychester, Co-op City",White,2008,Percent,0.55046,SD11
"Eastchester, Baychester, Co-op City",White,2009,Percent,0.5,SD11
"Eastchester, Baychester, Co-op City",White,2010,Percent,0.6036,SD11
"Eastchester, Baychester, Co-op City",White,2011,Percent,0.44944,SD11
"Eastchester, Baychester, Co-op City",White,2012,Percent,0.54082,SD11
"Eastchester, Baychester, Co-op City",White,2013,Percent,0.63208,SD11
"Eastchester, Baychester, Co-op City",White,2014,Percent,0.58108,SD11
"Crotona Park, Morrisania, Melrose",Asian,2005,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",Asian,2006,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",Asian,2007,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",Asian,2008,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",Asian,2009,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",Asian,2010,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",Asian,2011,Percent,0.45455,SD12
"Crotona Park, Morrisania, Melrose",Asian,2012,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",Asian,2013,Percent,0.6,SD12
"Crotona Park, Morrisania, Melrose",Asian,2014,Percent,0.62963,SD12
"Crotona Park, Morrisania, Melrose",Black,2005,Percent,0.36842,SD12
"Crotona Park, Morrisania, Melrose",Black,2006,Percent,0.43243,SD12
"Crotona Park, Morrisania, Melrose",Black,2007,Percent,0.41391,SD12
"Crotona Park, Morrisania, Melrose",Black,2008,Percent,0.44237,SD12
"Crotona Park, Morrisania, Melrose",Black,2009,Percent,0.53797,SD12
"Crotona Park, Morrisania, Melrose",Black,2010,Percent,0.50328,SD12
"Crotona Park, Morrisania, Melrose",Black,2011,Percent,0.39312,SD12
"Crotona Park, Morrisania, Melrose",Black,2012,Percent,0.37149,SD12
"Crotona Park, Morrisania, Melrose",Black,2013,Percent,0.42585,SD12
"Crotona Park, Morrisania, Melrose",Black,2014,Percent,0.48174,SD12
"Crotona Park, Morrisania, Melrose",Latino,2005,Percent,0.37057,SD12
"Crotona Park, Morrisania, Melrose",Latino,2006,Percent,0.3558,SD12
"Crotona Park, Morrisania, Melrose",Latino,2007,Percent,0.40935,SD12
"Crotona Park, Morrisania, Melrose",Latino,2008,Percent,0.44604,SD12
"Crotona Park, Morrisania, Melrose",Latino,2009,Percent,0.45548,SD12
"Crotona Park, Morrisania, Melrose",Latino,2010,Percent,0.50542,SD12
"Crotona Park, Morrisania, Melrose",Latino,2011,Percent,0.40443,SD12
"Crotona Park, Morrisania, Melrose",Latino,2012,Percent,0.38538,SD12
"Crotona Park, Morrisania, Melrose",Latino,2013,Percent,0.4337,SD12
"Crotona Park, Morrisania, Melrose",Latino,2014,Percent,0.48767,SD12
"Crotona Park, Morrisania, Melrose",White,2005,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",White,2006,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",White,2007,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",White,2008,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",White,2009,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",White,2010,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",White,2011,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",White,2012,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",White,2013,Percent,No Data,SD12
"Crotona Park, Morrisania, Melrose",White,2014,Percent,No Data,SD12
"Brooklyn Hts, Downtown Brooklyn",Asian,2005,Percent,0.91991,SD13
"Brooklyn Hts, Downtown Brooklyn",Asian,2006,Percent,0.92798,SD13
"Brooklyn Hts, Downtown Brooklyn",Asian,2007,Percent,0.92537,SD13
"Brooklyn Hts, Downtown Brooklyn",Asian,2008,Percent,0.9297,SD13
"Brooklyn Hts, Downtown Brooklyn",Asian,2009,Percent,0.88994,SD13
"Brooklyn Hts, Downtown Brooklyn",Asian,2010,Percent,0.92253,SD13
"Brooklyn Hts, Downtown Brooklyn",Asian,2011,Percent,0.93261,SD13
"Brooklyn Hts, Downtown Brooklyn",Asian,2012,Percent,0.92232,SD13
"Brooklyn Hts, Downtown Brooklyn",Asian,2013,Percent,0.92832,SD13
"Brooklyn Hts, Downtown Brooklyn",Asian,2014,Percent,0.92936,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2005,Percent,0.64151,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2006,Percent,0.66982,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2007,Percent,0.66252,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2008,Percent,0.69808,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2009,Percent,0.66993,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2010,Percent,0.67158,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2011,Percent,0.62685,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2012,Percent,0.63368,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2013,Percent,0.65991,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2014,Percent,0.67718,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2005,Percent,0.64115,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2006,Percent,0.62791,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2007,Percent,0.59483,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2008,Percent,0.64417,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2009,Percent,0.66765,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2010,Percent,0.63784,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2011,Percent,0.61918,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2012,Percent,0.60345,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2013,Percent,0.60417,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2014,Percent,0.63836,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2005,Percent,0.89796,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2006,Percent,0.92698,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2007,Percent,0.86937,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2008,Percent,0.92086,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2009,Percent,0.90873,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2010,Percent,0.85185,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2011,Percent,0.89494,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2012,Percent,0.86598,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2013,Percent,0.95987,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2014,Percent,0.91379,SD13
"Williamsburg, Greenpoint",Asian,2005,Percent,No Data,SD14
"Williamsburg, Greenpoint",Asian,2006,Percent,No Data,SD14
"Williamsburg, Greenpoint",Asian,2007,Percent,No Data,SD14
"Williamsburg, Greenpoint",Asian,2008,Percent,No Data,SD14
"Williamsburg, Greenpoint",Asian,2009,Percent,No Data,SD14
"Williamsburg, Greenpoint",Asian,2010,Percent,No Data,SD14
"Williamsburg, Greenpoint",Asian,2011,Percent,0.83333,SD14
"Williamsburg, Greenpoint",Asian,2012,Percent,0.92857,SD14
"Williamsburg, Greenpoint",Asian,2013,Percent,0.86885,SD14
"Williamsburg, Greenpoint",Asian,2014,Percent,0.88158,SD14
"Williamsburg, Greenpoint",Black,2005,Percent,0.47384,SD14
"Williamsburg, Greenpoint",Black,2006,Percent,0.53713,SD14
"Williamsburg, Greenpoint",Black,2007,Percent,0.5615,SD14
"Williamsburg, Greenpoint",Black,2008,Percent,0.63768,SD14
"Williamsburg, Greenpoint",Black,2009,Percent,0.66074,SD14
"Williamsburg, Greenpoint",Black,2010,Percent,0.67837,SD14
"Williamsburg, Greenpoint",Black,2011,Percent,0.64484,SD14
"Williamsburg, Greenpoint",Black,2012,Percent,0.64648,SD14
"Williamsburg, Greenpoint",Black,2013,Percent,0.57687,SD14
"Williamsburg, Greenpoint",Black,2014,Percent,0.62225,SD14
"Williamsburg, Greenpoint",Latino,2005,Percent,0.48837,SD14
"Williamsburg, Greenpoint",Latino,2006,Percent,0.52703,SD14
"Williamsburg, Greenpoint",Latino,2007,Percent,0.54174,SD14
"Williamsburg, Greenpoint",Latino,2008,Percent,0.61066,SD14
"Williamsburg, Greenpoint",Latino,2009,Percent,0.64431,SD14
"Williamsburg, Greenpoint",Latino,2010,Percent,0.62606,SD14
"Williamsburg, Greenpoint",Latino,2011,Percent,0.61139,SD14
"Williamsburg, Greenpoint",Latino,2012,Percent,0.62706,SD14
"Williamsburg, Greenpoint",Latino,2013,Percent,0.53609,SD14
"Williamsburg, Greenpoint",Latino,2014,Percent,0.59781,SD14
"Williamsburg, Greenpoint",White,2005,Percent,0.44,SD14
